(2.0, 10.0,
(2.01, 10.0,
(2.02, 10.0,
(2.03, 10.0,
(2.04, 10.0,
(2.05, 10.0,
(2.06, 10.0,
(2.07, 10.0,
(2.08, 10.0,
(2.09, 10.0,
(2.1, 10.0,
(2.11, 10.0,
(2.12, 10.0,
(2.13, 10.0,
(2.14, 10.0,
(2.15, 10.0,
(2.16, 10.0,
(2.17, 10.0,
(2.18, 10.0,
(2.19, 10.0,
(2.2, 10.0,
(2.21, 10.0,
(2.22, 10.0,
(2.23, 10.0,
(2.24, 10.0,
(2.25, 10.0,
(2.26, 10.0,
(2.27, 10.0,
(2.28, 10.0,
(2.29, 10.0,
(2.3, 10.0,
(2.31, 10.0,
(2.32, 10.0,
(2.33, 10.0,
(2.34, 10.0,
(2.35, 10.0,
(2.36, 10.0,
(2.37, 10.0,
(2.38, 10.0,
(2.39, 10.0,
(2.4, 10.0,
(2.41, 10.0,
(2.42, 10.0,
(2.43, 10.0,
(2.44, 10.0,
(2.45, 10.0,
(2.46, 10.0,
(2.47, 10.0,
(2.48, 10.0,
(2.49, 10.0,
(2.5, 10.0,
(2.51, 10.0,
(2.52, 10.0,
(2.53, 10.0,
(2.54, 10.0,
(2.55, 10.0,
(2.56, 10.0,
(2.57, 10.0,
(2.58, 10.0,
(2.59, 10.0,
(2.6, 10.0,
(2.61, 10.0,
(2.62, 10.0,
(2.63, 10.0,
(2.64, 10.0,
(2.65, 10.0,
(2.66, 10.0,
(2.67, 10.0,
(2.68, 10.0,
(2.69, 10.0,
(2.7, 10.0,
(2.71, 10.0,
(2.72, 10.0,
(2.73, 10.0,
(2.74, 10.0,
(2.75, 10.0,
(2.76, 10.0,
(2.77, 10.0,
(2.78, 10.0,
(2.79, 10.0,
(2.8, 9.783349686137043,
(2.81, 9.373636629803407,
(2.82, 8.982446786649234,
(2.83, 8.608881435404655,
(2.84, 8.252088412304538,
(2.85, 7.911259547306438,
(2.86, 7.585628249796174,
(2.87, 7.274467234583342,
(2.88, 6.977086379585056,
(2.89, 6.692830707150371,
(2.9, 6.421078481496057,
(2.91, 6.161239415205559,
(2.92, 5.91275297819437,
(2.93, 5.675086802963662,
(2.94, 5.447735180356779,
(2.95, 5.23021764039823,
(2.96, 5.022077613136881,
(2.97, 4.822881164733432,
(2.98, 4.632215804330827,
(2.99, 4.449689357523762,
(3.0, 4.274928902504382,
(3.01, 4.107579765203874,
(3.02, 3.9473045699772387,
(3.03, 3.7937823425911303,
(3.04, 3.646707662473344,
(3.05, 3.5057898613689016,
(3.06, 3.3707522657214883,
(3.07, 3.241331480262237,
(3.08, 3.117276710440206,
(3.09, 2.9983491214720033,
(3.1, 2.8843212319216547,
(3.11, 2.7749763398473175,
(3.12, 2.6701079796687828,
(3.13, 2.5695194080199926,
(3.14, 2.4730231169538066,
(3.15, 2.3804403729631676,
(3.16, 2.291600780373534,
(3.17, 2.206341867746505,
(3.18, 2.12450869601453,
(3.19, 2.045953487141467,
(3.2, 1.9705352721741052,
(3.21, 1.8981195576158154,
(3.22, 1.8285780091154846,
(3.23, 1.7617881515230664,
(3.24, 1.697633084417899,
(3.25, 1.6360012122671381,
(3.26, 1.5767859884201143,
(3.27, 1.519885672189696,
(3.28, 1.465203098314414,
(3.29, 1.4126454581352361,
(3.3, 1.3621240918586095,
(3.31, 1.3135542913127958,
(3.32, 1.266855112637979,
(3.33, 1.2219491983819568,
(3.34, 1.1787626085028942,
(3.35, 1.1372246598082225,
(3.36, 1.0972677733852427,
(3.37, 1.0588273296033857,
(3.38, 1.0218415302914645,
(3.39, 0.986251267715087,
(3.4, 0.952,
(3.41, 0.9190336326665404,
(3.42, 0.8873004059587385,
(3.43, 0.8567507876687693,
(3.44, 0.8273373711738227,
(3.45, 0.799014778417705,
(3.46, 0.7717395675840258,
(3.47, 0.7454701452214064,
(3.48, 0.7201666825940747,
(3.49, 0.695791036043298,
(3.5, 0.6723066711566466,
(3.51, 0.649678590552802,
(3.52, 0.627873265099935,
(3.53, 0.6068585683952703,
(3.54, 0.5866037143425488,
(3.55, 0.5670791976727775,
(3.56, 0.5482567372616785,
(3.57, 0.5301092221050371,
(3.58, 0.512610659820306,
(3.59, 0.49573612754976554,
(3.6, 0.4794617251469574,
(3.61, 0.46376453053428845,
(3.62, 0.4486225571254593,
(3.63, 0.4340147132118862,
(3.64, 0.41992076321743627,
(3.65, 0.4063212907307425,
(3.66, 0.39319766322895455,
(3.67, 0.3805319984112288,
(3.68, 0.3683071320643675,
(3.69, 0.35650658738699625,
(3.7, 0.34511454570234584,
(3.71, 0.3341158184932906,
(3.72, 0.3234958206965729,
(3.73, 0.3132405451963628,
(3.74, 0.30333653846025954,
(3.75, 0.2937708772637038,
(3.76, 0.2845311464514529,
(3.77, 0.27560541768731794,
(3.78, 0.26698222914579073,
(3.79, 0.25865056610146253,
(3.8, 0.25059984237432986,
(3.81, 0.24281988259112128,
(3.82, 0.23530090522475522,
(3.83, 0.22803350637586817,
(3.84, 0.2210086442621385,
(3.85, 0.21421762438277014,
(3.86, 0.20765208532710666,
(3.87, 0.20130398519783596,
(3.88, 0.19516558862067832,
(3.89, 0.1892294543137956,
(3.9, 0.18348842319145708,
(3.91, 0.17793560697770588,
(3.92, 0.17256437730693738,
(3.93, 0.16736835528939642,
(3.94, 0.16234140152064935,
(3.95, 0.15747760651507844,
(3.96, 0.1527712815443934,
(3.97, 0.14821694986304376,
(3.98, 0.1438093383032825,
(3.99, 0.13954336922342508,
(4.0, 0.1354141527936358,
(4.01, 0.1314169796042886,
(4.02, 0.12754731358266216,
(4.03, 0.12380078520438105,
(4.04, 0.12017318498664922,
(4.05, 0.11666045725091985,
(4.06, 0.11325869414321836,
(4.07, 0.10996412990087673,
(4.08, 0.10677313535495345,
(4.09, 0.10368221265810287,
(4.1, 0.10068799022813256,
(4.11, 0.09778721789792574,
(4.12, 0.0949767622628332,
(4.13, 0.09225360221703936,
(4.14, 0.08961482467080045,
(4.15, 0.08705762044080799,
(4.16, 0.08457928030628913,
(4.17, 0.0821771912237774,
(4.18, 0.07984883269381926,
(4.19, 0.0775917732731672,
(4.2, 0.07540366722630965,
(4.21, 0.07328225131045443,
(4.22, 0.07122534168835086,
(4.23, 0.06923083096357874,
(4.24, 0.0672966853331719,
(4.25, 0.06542094185267193,
(4.26, 0.06360170580892213,
(4.27, 0.061837148196117915,
(4.28, 0.06012550329082652,
(4.29, 0.058465066321877895,
(4.3, 0.05685419123120289,
(4.31, 0.0552912885218716,
(4.32, 0.053774823189743276,
(4.33, 0.05230331273529638,
(4.34, 0.050875325252354324,
(4.35, 0.04948947759056583,
(4.36, 0.048144433588633746,
(4.37, 0.04683890237541361,
(4.38, 0.04557163673612711,
(4.39, 0.044341431541056235,
(4.4, 0.0431471222341913,
(4.41, 0.04198758337941818,
