(2.0, -10.0,
(2.01, -10.0,
(2.02, -10.0,
(2.03, -10.0,
(2.04, -10.0,
(2.05, -10.0,
(2.06, -10.0,
(2.07, -10.0,
(2.08, -10.0,
(2.09, -10.0,
(2.1, -10.0,
(2.11, -10.0,
(2.12, -10.0,
(2.13, -10.0,
(2.14, -10.0,
(2.15, -10.0,
(2.16, -10.0,
(2.17, -10.0,
(2.18, -10.0,
(2.19, -10.0,
(2.2, -10.0,
(2.21, -10.0,
(2.22, -10.0,
(2.23, -10.0,
(2.24, -10.0,
(2.25, -10.0,
(2.26, -10.0,
(2.27, -10.0,
(2.28, -10.0,
(2.29, -10.0,
(2.3, -9.934440992427186,
(2.31, -9.679180110179875,
(2.32, -9.431538486907911,
(2.33, -9.191257312083208,
(2.34, -8.958087623456283,
(2.35, -8.731789892426217,
(2.36, -8.512133628532437,
(2.37, -8.298897002110095,
(2.38, -8.091866484203011,
(2.39, -7.8908365028765415,
(2.4, -7.695609115119172,
(2.41, -7.505993693564364,
(2.42, -7.321806627305671,
(2.43, -7.142871036115986,
(2.44, -6.969016497418769,
(2.45, -6.800078785392722,
(2.46, -6.635899621624349,
(2.47, -6.476326436752724,
(2.48, -6.321212142580254,
(2.49, -6.170414914149852,
(2.5, -6.023797981315068,
(2.51, -5.88122942935379,
(2.52, -5.742582008199094,
(2.53, -5.6077329498827195,
(2.54, -5.476563793806704,
(2.55, -5.348960219478742,
(2.56, -5.224811886364478,
(2.57, -5.104012280527981,
(2.58, -4.986458567747436,
(2.59, -4.872051452809131,
(2.6, -4.760695044697232,
(2.61, -4.652296727410921,
(2.62, -4.54676703615355,
(2.63, -4.4440195386511165,
(2.64, -4.343970721368989,
(2.65, -4.246539880407305,
(2.66, -4.151649016865842,
(2.67, -4.059222736479449,
(2.68, -3.9691881533345024,
(2.69, -3.8814747974861668,
(2.7, -3.796014526304515,
(2.71, -3.7127414393861113,
(2.72, -3.631591796874996,
(2.73, -3.552503941044773,
(2.74, -3.4754182210001083,
(2.75, -3.400276920362929,
(2.76, -3.3270241878145317,
(2.77, -3.2556059703711706,
(2.78, -3.1859699492761107,
(2.79, -3.1180654783965833,
(2.8, -3.051843525019339,
(2.81, -2.987256612943194,
(2.82, -2.9242587677717697,
(2.83, -2.8628054643138485,
(2.84, -2.8028535760031987,
(2.85, -2.744361326253474,
(2.86, -2.687288241667789,
(2.87, -2.6315951070260297,
(2.88, -2.5772439219765313,
(2.89, -2.524197859361891,
(2.9, -2.4724212251119844,
(2.91, -2.421879419639981,
(2.92, -2.372538900680248,
(2.93, -2.3243671475094905,
(2.94, -2.277332626495228,
(2.95, -2.231404757918006,
(2.96, -2.1865538840161953,
(2.97, -2.142751238204339,
(2.98, -2.0999689154182613,
(2.99, -2.058179843542012,
(3.0, -2.0173577558737996,
(3.01, -1.977477164589793,
(3.02, -1.938513335166496,
(3.03, -1.9004422617240324,
(3.04, -1.86324064325428,
(3.05, -1.826885860699347,
(3.06, -1.7913559548472928,
(3.07, -1.756629605013433,
(3.08, -1.7226861084768392,
(3.09, -1.6895053606429744,
(3.1, -1.657067835904558,
(3.11, -1.625354569173953,
(3.12, -1.5943471380614327,
(3.13, -1.5640276456747921,
(3.14, -1.5343787040167183,
(3.15, -1.505383417957344,
(3.16, -1.4770253697603182,
(3.17, -1.4492886041415882,
(3.18, -1.4221576138409668,
(3.19, -1.3956173256873379,
(3.2, -1.3696530871391295,
(3.21, -1.344250653282436,
(3.22, -1.3193961742698594,
(3.23, -1.2950761831838153,
(3.24, -1.27127758430873,
(3.25, -1.2479876417971114,
(3.26, -1.2251939687151372,
(3.27, -1.202884516453924,
(3.28, -1.1810475644932013,
(3.29, -1.1596717105046346,
(3.3, -1.1387458607825525,
(3.31, -1.118259220990277,
(3.32, -1.0982012872107536,
(3.33, -1.0785618372905759,
(3.34, -1.0593309224669858,
(3.35, -1.0404988592677207,
(3.36, -1.022056221674107,
(3.37, -1.0039938335380467,
(3.38, -0.9863027612439673,
(3.39, -0.968974306607127,
(3.4, -0.952,
(3.41, -0.9353715936987537,
(3.42, -0.919081055442184,
(3.43, -0.903120562195695,
(3.44, -0.8874824941132524,
(3.45, -0.8721594286904517,
(3.46, -0.8571441351021383,
(3.47, -0.8424295687182276,
(3.48, -0.8280088657916406,
(3.49, -0.8138753383124591,
(3.5, -0.800022469022669,
(3.51, -0.7864439065860117,
(3.52, -0.773133460907713,
(3.53, -0.7600850985990301,
(3.54, -0.7472929385817227,
(3.55, -0.7347512478277829,
(3.56, -0.7224544372298629,
(3.57, -0.7103970575980698,
(3.58, -0.6985737957788936,
(3.59, -0.6869794708922362,
(3.6, -0.6756090306826156,
(3.61, -0.664457547980789,
(3.62, -0.6535202172721494,
(3.63, -0.6427923513683993,
(3.64, -0.6322693781791107,
(3.65, -0.6219468375799228,
(3.66, -0.6118203783742127,
(3.67, -0.6018857553452232,
(3.68, -0.5921388263957008,
(3.69, -0.5825755497722338,
(3.7, -0.5731919813715413,
(3.71, -0.5639842721261051,
(3.72, -0.5549486654665794,
(3.73, -0.5460814948585396,
(3.74, -0.537379181411196,
(3.75, -0.5288382315557811,
(3.76, -0.5204552347914114,
(3.77, -0.5122268614962775,
(3.78, -0.5041498608021159,
(3.79, -0.4962210585299583,
(3.8, -0.4884373551852499,
(3.81, -0.4807957240104652,
(3.82, -0.47329320909344025,
(3.83, -0.4659269235296738,
(3.84, -0.4586940476369362,
(3.85, -0.4515918272205523,
(3.86, -0.4446175718878028,
(3.87, -0.43776865340992593,
(3.88, -0.43104250413026063,
(3.89, -0.4244366154171119,
(3.9, -0.41794853615997646,
(3.91, -0.4115758713078015,
(3.92, -0.40531628044800316,
(3.93, -0.39916747642500305,
(3.94, -0.39312722399709,
(3.95, -0.3871933385304487,
(3.96, -0.38136368472923915,
(3.97, -0.3756361754006364,
(3.98, -0.370008770253794,
(3.99, -0.3644794747317065,
(4.0, -0.3590463388749999,
(4.01, -0.35370745621669153,
(4.02, -0.3484609627070073,
(4.03, -0.34330503566736503,
(4.04, -0.3382378927726609,
(4.05, -0.3332577910610279,
(4.06, -0.3283630259702573,
(4.07, -0.3235519304001054,
(4.08, -0.31882287379972546,
(4.09, -0.3141742612794911,
(4.1, -0.30960453274650584,
(4.11, -0.30511216206310965,
(4.12, -0.30069565622771677,
(4.13, -0.296353554577335,
(4.14, -0.29208442801115236,
(4.15, -0.28788687823457537,
(4.16, -0.28375953702314083,
(4.17, -0.2797010655057218,
(4.18, -0.27571015346649086,
(4.19, -0.2717855186650958,
(4.2, -0.26792590617453693,
(4.21, -0.2641300877362377,
(4.22, -0.2603968611318309,
(4.23, -0.25672504957118414,
(4.24, -0.2531135010962071,
(4.25, -0.24956108799999988,
(4.26, -0.24606670626091182,
(4.27, -0.24262927499109474,
(4.28, -0.23924773589914464,
