(2.0, 10.0)
(2.01, 10.0)
(2.02, 10.0)
(2.03, 10.0)
(2.04, 10.0)
(2.05, 10.0)
(2.06, 10.0)
(2.07, 10.0)
(2.08, 10.0)
(2.09, 10.0)
(2.1, 10.0)
(2.11, 10.0)
(2.12, 10.0)
(2.13, 10.0)
(2.14, 10.0)
(2.15, 10.0)
(2.16, 10.0)
(2.17, 10.0)
(2.18, 10.0)
(2.19, 10.0)
(2.2, 10.0)
(2.21, 10.0)
(2.22, 10.0)
(2.23, 10.0)
(2.24, 10.0)
(2.25, 10.0)
(2.26, 10.0)
(2.27, 10.0)
(2.28, 10.0)
(2.29, 10.0)
(2.3, 10.0)
(2.31, 10.0)
(2.32, 10.0)
(2.33, 10.0)
(2.34, 10.0)
(2.35, 10.0)
(2.36, 10.0)
(2.37, 10.0)
(2.38, 10.0)
(2.39, 10.0)
(2.4, 10.0)
(2.41, 10.0)
(2.42, 10.0)
(2.43, 10.0)
(2.44, 10.0)
(2.45, 10.0)
(2.46, 10.0)
(2.47, 10.0)
(2.48, 10.0)
(2.49, 10.0)
(2.5, 10.0)
(2.51, 10.0)
(2.52, 10.0)
(2.53, 10.0)
(2.54, 10.0)
(2.55, 10.0)
(2.56, 10.0)
(2.57, 10.0)
(2.58, 10.0)
(2.59, 10.0)
(2.6, 10.0)
(2.61, 10.0)
(2.62, 10.0)
(2.63, 10.0)
(2.64, 10.0)
(2.65, 10.0)
(2.66, 10.0)
(2.67, 10.0)
(2.68, 10.0)
(2.69, 10.0)
(2.7, 10.0)
(2.71, 10.0)
(2.72, 10.0)
(2.73, 9.704097163092456)
(2.74, 9.212115193768337)
(2.75, 8.744558305637916)
(2.76, 8.30017113393226)
(2.77, 7.877766124499008)
(2.78, 7.4762196701466035)
(2.79, 7.094468479133366)
(2.8, 6.7315061611177045)
(2.81, 6.386380016860214)
(2.82, 6.058188018877464)
(2.83, 5.746075971090806)
(2.84, 5.449234836301339)
(2.85, 5.166898221052964)
(2.86, 4.898340008128384)
(2.87, 4.642872127557312)
(2.88, 4.399842457608525)
(2.89, 4.16863284778848)
(2.9, 3.9486572563840725)
(2.91, 3.739359995565578)
(2.92, 3.540214077514122)
(2.93, 3.3507196554541716)
(2.94, 3.170402553861551)
(2.95, 2.998812882480224)
(2.96, 2.835523729120686)
(2.97, 2.680129926529093)
(2.98, 2.532246888912566)
(2.99, 2.3915095139817497)
(3.0, 2.257571146630583)
(3.01, 2.130102600614081)
(3.02, 2.008791234810743)
(3.03, 1.893340080867098)
(3.04, 1.7834670192190638)
(3.05, 1.6789040006695546)
(3.06, 1.5793963108741955)
(3.07, 1.484701875248804)
(3.08, 1.394590601963367)
(3.09, 1.3088437608290289)
(3.1, 1.2272533960170966)
(3.11, 1.1496217706733645)
(3.12, 1.07576084160735)
(3.13, 1.0054917623452004)
(3.14, 0.9386444129370883)
(3.15, 0.8750569550058236)
(3.16, 0.8145754106132159)
(3.17, 0.7570532636049168)
(3.18, 0.7023510821735632)
(3.19, 0.6503361614541292)
(3.2, 0.6008821850349757)
(3.21, 0.5538689043333793)
(3.22, 0.5091818348456252)
(3.23, 0.4667119683392511)
(3.24, 0.426355500109169)
(3.25, 0.3880135704700267)
(3.26, 0.3515920197049771)
(3.27, 0.31700115573577214)
(3.28, 0.2841555338212127)
(3.29, 0.25297374763060154)
(3.3, 0.22337823107605703)
(3.31, 0.1952950703225187)
(3.32, 0.1686538254272254)
(3.33, 0.14338736109138095)
(3.34, 0.11943168603590837)
(3.35, 0.09672580054050184)
(3.36, 0.0752115517111358)
(3.37, 0.05483349606533894)
(3.38, 0.0355387690474972)
(3.39, 0.017276961107959954)
(3.4, 0.0)
(3.41, -0.0163379610322133)
(3.42, -0.0317806494834455)
(3.43, -0.0463697745269257)
(3.44, -0.06014512293942975)
(3.45, -0.07314465027274675)
(3.46, -0.08540456751811243)
(3.47, -0.09695942349682118)
(3.48, -0.10784218319756589)
(3.49, -0.11808430226916111)
(3.5, -0.1277157978660225)
(3.51, -0.13676531603320974)
(3.52, -0.14526019580777794)
(3.53, -0.15322653020375976)
(3.54, -0.16068922423917398)
(3.55, -0.16767205015500541)
(3.56, -0.17419769996818446)
(3.57, -0.18028783549303273)
(3.58, -0.1859631359585876)
(3.59, -0.19124334334247067)
(3.6, -0.19614730553565818)
(3.61, -0.2006930174465006)
(3.62, -0.20489766014669009)
(3.63, -0.20877763815651307)
(3.64, -0.2123486149616744)
(3.65, -0.21562554684918023)
(3.66, -0.2186227151452581)
(3.67, -0.22135375693399434)
(3.68, -0.22383169433133332)
(3.69, -0.22606896238523755)
(3.7, -0.22807743566919542)
(3.71, -0.22986845363281455)
(3.72, -0.2314528447700065)
(3.73, -0.23284094966217683)
(3.74, -0.23404264295093646)
(3.75, -0.2350673542920773)
(3.76, -0.23592408833995854)
(3.77, -0.23662144380895955)
(3.78, -0.23716763165632515)
(3.79, -0.23757049242849576)
(3.8, -0.23783751281092003)
(3.81, -0.23797584141934394)
(3.82, -0.23799230386868503)
(3.83, -0.23789341715380563)
(3.84, -0.2376854033747977)
(3.85, -0.23737420283778216)
(3.86, -0.23696548656069616)
(3.87, -0.23646466821208997)
(3.88, -0.2358769155095823)
(3.89, -0.23520716110331633)
(3.9, -0.23446011296851937)
(3.91, -0.2336402643300956)
(3.92, -0.23275190314106578)
(3.93, -0.23179912113560663)
(3.94, -0.23078582247644064)
(3.95, -0.22971573201537024)
(3.96, -0.22859240318484575)
(3.97, -0.2274192255375926)
(3.98, -0.22619943195051148)
(3.99, -0.22493610550828141)
(4.0, -0.22363218608136412)
(4.01, -0.22229047661240292)
(4.02, -0.22091364912434516)
(4.03, -0.219504250462984)
(4.04, -0.2180647077860117)
(4.05, -0.21659733381010804)
(4.06, -0.21510433182703892)
(4.07, -0.21358780049922865)
(4.08, -0.212049738444772)
(4.09, -0.21049204862138823)
(4.1, -0.20891654251837327)
(4.11, -0.2073249441651839)
(4.12, -0.20571889396488358)
(4.13, -0.2040999523602956)
(4.14, -0.2024696033403519)
(4.15, -0.20082925779376737)
(4.16, -0.1991802567168517)
(4.17, -0.19752387428194443)
(4.18, -0.1958613207726716)
(4.19, -0.19419374539192863)
(4.2, -0.1925222389482273)
(4.21, -0.19084783642578326)
(4.22, -0.18917151944348004)
(4.23, -0.1874942186076054)
(4.24, -0.18581681576303521)
(4.25, -0.18414014614732793)
(4.26, -0.18246500045198968)
(4.27, -0.18079212679497683)
(4.28, -0.1791222326083181)
(4.29, -0.17745598644456717)
(4.3, -0.17579401970562153)
(4.31, -0.17413692829729335)
(4.32, -0.17248527421286017)
(4.33, -0.17083958704868096)
(4.34, -0.1692003654548233)
(4.35, -0.16756807852351804)
(4.36, -0.16594316711813145)
(4.37, -0.16432604514522428)
(4.38, -0.1627171007721525)
(4.39, -0.16111669759255953)
